type,href,name,last_name,number,date_of_birth,place_of_birth/country,place_of_birth/city,age,height,citizenship,position,image_url,current_club/href,national_team,foot,current_market_value_start,current_market_value_end,code
player,/diego-mendez/profil/spieler/932349,Diego,Méndez,#18,"Aug 29, 2003",Spain,Móstoles  ,20,"1,82 m",Spain,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,/rayo-vallecano-b/startseite/verein/,,right,200,k,diego-mendez
player,/pathe-ciss/profil/spieler/525578,Pathé,Ciss,#21,"Mar 16, 1994",Senegal,Dakar  ,29,"1,86 m",Senegal,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/525578-1541089527.jpg?lm=1,/rayo-vallecano/startseite/verein/,Senegal,right,3.00,m,pathe-ciss
player,/unai-lopez/profil/spieler/192009,Unai,López,#17,"Oct 30, 1995",Spain,Donostia-San Sebastián  ,28,"1,70 m",Spain,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/192009-1447151936.jpg?lm=1,/rayo-vallecano/startseite/verein/,,right,3.50,m,unai-lopez
player,/oscar-valentin/profil/spieler/517753,Óscar,Valentín,#23,"Aug 20, 1994",Spain,Ajofrín  ,29,"1,77 m",Spain,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/517753-1641140471.jpg?lm=1,/rayo-vallecano/startseite/verein/,,right,5.00,m,oscar-valentin
player,/santi-comesana/profil/spieler/380598,Santi,Comesaña,#4,"Oct 5, 1996",Spain,Vigo  ,27,"1,88 m",Spain,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/380598-1541150260.jpg?lm=1,/villarreal-cf/startseite/verein/,,both,7.50,m,santi-comesana
player,/mario-hernandez/profil/spieler/608531,Mario,Hernández,#2,"Jan 25, 1999",Spain,Madrid  ,24,"1,77 m",Spain,Defender - Right-Back,https://img.a.transfermarkt.technology/portrait/header/608531-1646039832.jpg?lm=1,/real-oviedo/startseite/verein/,,right,600,k,mario-hernandez
player,/ivan-balliu/profil/spieler/85295,Iván,Balliu,#20,"Jan 1, 1992",Spain,Caldes de Malavella  ,31,"1,72 m",Albania,Defender - Right-Back,https://img.a.transfermarkt.technology/portrait/header/85295-1688119678.jpg?lm=1,/rayo-vallecano/startseite/verein/,Albania,right,4.00,m,ivan-balliu
player,/pep-chavarria/profil/spieler/596122,Pep,Chavarría,#3,"Apr 10, 1998",Spain,Figueres  ,25,"1,74 m",Spain,Defender - Left-Back,https://img.a.transfermarkt.technology/portrait/header/596122-1659947697.jpg?lm=1,/rayo-vallecano/startseite/verein/,,left,1.00,m,pep-chavarria
player,/fran-garcia/profil/spieler/341264,Fran,García,#20,"Aug 14, 1999",Spain,Bolaños de Calatrava   ,24,"1,69 m",Spain,Defender - Left-Back,https://img.a.transfermarkt.technology/portrait/header/341264-1688119965.jpg?lm=1,/real-madrid/startseite/verein/,,left,15.00,m,fran-garcia
player,/mario-suarez/profil/spieler/37337,Mario,Suárez,,"Feb 24, 1987",Spain,Madrid  ,36,"1,89 m",Spain,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/37337-1448527270.jpg?lm=1,/retired/startseite/verein/,,right,,,mario-suarez
player,/esteban-saveljich/profil/spieler/240360,Esteban,Saveljich,#24,"May 20, 1991",Argentina,Tandil  ,32,"1,87 m",Montenegro,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/240360-1636467543.jpg?lm=1,/burgos-cf/startseite/verein/,,right,500,k,esteban-saveljich
player,/abdul-mumin/profil/spieler/451801,Abdul,Mumin,#16,"Jun 6, 1998",Ghana,Accra  ,25,"1,88 m",Ghana,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/451801-1631003939.jpg?lm=1,/rayo-vallecano/startseite/verein/,,right,1.50,m,abdul-mumin
player,/florian-lejeune/profil/spieler/127108,Florian,Lejeune,#24,"May 20, 1991",France,Paris  ,32,"1,90 m",France,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/127108-1496825998.jpg?lm=1,/rayo-vallecano/startseite/verein/,,right,4.00,m,florian-lejeune
player,/alejandro-catena/profil/spieler/449796,Alejandro,Catena,#24,"Oct 28, 1994",Spain,Móstoles  ,29,"1,94 m",Spain,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/449796-1635498719.jpg?lm=1,/ca-osasuna/startseite/verein/,,right,6.00,m,alejandro-catena
player,/diego-lopez/profil/spieler/34370,Diego,López,,"Nov 3, 1981",Spain,Paradela  ,42,"1,96 m",Spain,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/34370-1490690031.jpg?lm=1,/without-club/startseite/verein/,,right,300,k,diego-lopez
player,/miguel-angel-morro/profil/spieler/607780,Miguel Ángel,Morro,#13,"Sep 11, 2000",Spain,Alcalá de Henares  ,23,"1,95 m",Spain,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/607780-1698946569.jpg?lm=1,/villarreal-cf-b/startseite/verein/,,left,600,k,miguel-angel-morro
player,/predrag-rajkovic/profil/spieler/190263,Predrag,Rajkovic,#1,"Oct 31, 1995",Yugoslavia (Republic),Negotin  ,28,"1,92 m",Serbia,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/190263-1639678492.png?lm=1,/rcd-mallorca/startseite/verein/,Serbia,right,10.00,m,predrag-rajkovic
player,/stole-dimitrievski/profil/spieler/165467,Stole,Dimitrievski,#1,"Dec 25, 1993",Macedonia,Kumanovo  ,29,"1,88 m",North Macedonia,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/165467-1541150592.jpg?lm=1,/rayo-vallecano/startseite/verein/,North Macedonia,right,4.00,m,stole-dimitrievski
player,/darwin-machis/profil/spieler/211251,Darwin,Machís,#18,"Feb 7, 1993",Venezuela,Tucupita  ,30,"1,71 m",Venezuela,Attack - Left Winger,https://img.a.transfermarkt.technology/portrait/header/211251-1490622576.jpg?lm=1,/cadiz-cf/startseite/verein/,Venezuela,right,3.00,m,darwin-machis
player,/selim-amallah/profil/spieler/377219,Selim,Amallah,#19,"Nov 15, 1996",Belgium,Hautrage  ,26,"1,85 m",Morocco,midfield - Attacking Midfield,https://img.a.transfermarkt.technology/portrait/header/377219-1616872969.jpg?lm=1,/valencia-cf/startseite/verein/,Morocco,right,2.50,m,selim-amallah
player,/mario-maroto/profil/spieler/710484,Mario,Maroto,#20,"Nov 28, 2003",Spain,Valladolid  ,19,"1,76 m",Spain,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,/atletico-de-madrid-b/startseite/verein/,,left,200,k,mario-maroto
player,/anuar/profil/spieler/327126,,Anuar,#23,"Jan 15, 1995",Spain,Ceuta  ,28,"1,73 m",Morocco,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/327126-1541148555.jpg?lm=1,/real-valladolid-cf/startseite/verein/,,right,800,k,anuar
player,/roque-mesa/profil/spieler/202984,Roque,Mesa,#15,"Jun 7, 1989",Spain,Telde  ,34,"1,72 m",Spain,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/202984-1447321645.jpg?lm=1,/sporting-gijon/startseite/verein/,,right,1.80,m,roque-mesa
player,/alvaro-aguado/profil/spieler/449496,Álvaro,Aguado,#18,"May 1, 1996",Spain,Jaén  ,27,"1,75 m",Spain,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/449496-1659984006.jpeg?lm=1,/rcd-espanyol-barcelona/startseite/verein/,,right,3.00,m,alvaro-aguado
player,/kike-perez/profil/spieler/527698,Kike,Pérez,#14,"Feb 14, 1997",Spain,Toledo  ,26,"1,84 m",Spain,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/527698-1601535441.jpg?lm=1,/rayo-vallecano/startseite/verein/,,left,4.50,m,kike-perez
player,/monchu/profil/spieler/282727,,Monchu,#8,"Sep 13, 1999",Spain,Palma de Mallorca  ,24,"1,73 m",Spain,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/282727-1696516454.jpg?lm=1,/real-valladolid-cf/startseite/verein/,,right,5.00,m,monchu
player,/alberto-quintana/profil/spieler/631055,Alberto,Quintana,#26,"Oct 5, 2001",Spain,Villanueva del Trabuco  ,22,"1,86 m",Spain,midfield - Defensive Midfield,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,/real-valladolid-cf/startseite/verein/,,right,100,k,alberto-quintana
player,/mickael-malsa/profil/spieler/205569,Mickaël,Malsa,#14,"Oct 12, 1995",France,Paris  ,28,"1,79 m",Martinique,midfield - Defensive Midfield,https://img.a.transfermarkt.technology/portrait/header/205569-1595418868.jpg?lm=1,/real-valladolid-cf/startseite/verein/,,right,1.50,m,mickael-malsa
player,/martin-hongla/profil/spieler/398808,Martin,Hongla,#18,"Mar 16, 1998",Cameroon,Yaoundé  ,25,"1,82 m",Cameroon,midfield - Defensive Midfield,https://img.a.transfermarkt.technology/portrait/header/398808-1663671327.jpg?lm=1,/hellas-verona/startseite/verein/,,right,3.00,m,martin-hongla
player,/lucas-rosa/profil/spieler/468309,Lucas,Rosa,#22,"Apr 3, 2000",Brazil,Ribeirão Preto  ,23,"1,77 m",Brazil,Defender - Right-Back,https://img.a.transfermarkt.technology/portrait/header/468309-1552229769.jpg?lm=1,/real-valladolid-cf/startseite/verein/,,right,1.00,m,lucas-rosa
player,/luis-perez/profil/spieler/358115,Luis,Pérez,#2,"Feb 4, 1995",Spain,Utrera  ,28,"1,73 m",Spain,Defender - Right-Back,https://img.a.transfermarkt.technology/portrait/header/358115-1544697482.jpg?lm=1,/real-valladolid-cf/startseite/verein/,,right,1.50,m,luis-perez
player,/ivan-fresneda/profil/spieler/946883,Iván,Fresneda,#22,"Sep 28, 2004",Spain,Madrid  ,19,"1,83 m",Spain,Defender - Right-Back,https://img.a.transfermarkt.technology/portrait/header/946883-1666244892.JPG?lm=1,/sporting-cp/startseite/verein/,,right,15.00,m,ivan-fresneda
player,/diego-moreno/profil/spieler/635346,Diego,Moreno,#3,"Jan 18, 2002",Spain,Villa del Río  ,21,"1,75 m",Spain,Defender - Left-Back,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,/valencia-mestalla/startseite/verein/,,left,100,k,diego-moreno
player,/sergio-escudero/profil/spieler/93935,Sergio,Escudero,#18,"Sep 2, 1989",Spain,Valladolid  ,34,"1,76 m",Spain,Defender - Left-Back,https://img.a.transfermarkt.technology/portrait/header/93935-1447239922.jpg?lm=1,/real-valladolid-cf/startseite/verein/,,left,1.50,m,sergio-escudero
player,/lucas-olaza/profil/spieler/216240,Lucas,Olaza,#15,"Jul 21, 1994",Uruguay,Montevideo  ,29,"1,76 m",Uruguay,Defender - Left-Back,https://img.a.transfermarkt.technology/portrait/header/216240-1692083558.png?lm=1,/fk-krasnodar/startseite/verein/,Uruguay,left,2.50,m,lucas-olaza
player,/david-torres/profil/spieler/857832,David,Torres,#3,"Mar 5, 2003",Spain,Valladolid  ,20,"1,82 m",Spain,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/857832-1697671868.jpg?lm=1,/real-valladolid-cf/startseite/verein/,Spain U21,left,500,k,david-torres
player,/victor-rofino/profil/spieler/709999,Víctor,Rofino,#16,"Jul 28, 2002",Spain,Madrid  ,21,"1,85 m",Spain,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,/real-murcia-cf/startseite/verein/,,,150,k,victor-rofino
player,/zouhair-feddal/profil/spieler/129386,Zouhair,Feddal,,"Dec 23, 1989",Morocco,Tétouan  ,33,"1,91 m",Morocco,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/129386-1602774425.jpg?lm=1,/without-club/startseite/verein/,,left,800,k,zouhair-feddal
player,/jawad-el-yamiq/profil/spieler/235412,Jawad,El Yamiq,#5,"Feb 29, 1992",Morocco,Khouribga  ,31,"1,93 m",Morocco,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/235412-1623665883.JPG?lm=1,/al-wehda-fc/startseite/verein/,,right,2.00,m,jawad-el-yamiq
player,/joaquin-fernandez/profil/spieler/221321,Joaquín,Fernández,#3,"May 31, 1996",Spain,Huercal de Almería  ,27,"1,90 m",Spain,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/221321-1695129773.png?lm=1,/trabzonspor/startseite/verein/,,left,2.70,m,joaquin-fernandez
player,/javi-sanchez/profil/spieler/340853,Javi,Sánchez,#5,"Mar 14, 1997",Spain,Getafe  ,26,"1,89 m",Spain,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/340853-1448530734.jpg?lm=1,/real-valladolid-cf/startseite/verein/,,right,2.50,m,javi-sanchez
player,/alvaro-aceves/profil/spieler/710474,Álvaro,Aceves,#31,"Jul 26, 2003",Spain,Valladolid  ,20,"1,90 m",Spain,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,/cd-eldense/startseite/verein/,Spain U21,right,400,k,alvaro-aceves
player,/sergio-asenjo/profil/spieler/51710,Sergio,Asenjo,,"Jun 28, 1989",Spain,Palencia  ,34,"1,89 m",Spain,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/51710-1447254975.jpg?lm=1,/without-club/startseite/verein/,,right,700,k,sergio-asenjo
player,/benjamin-lecomte/profil/spieler/127181,Benjamin,Lecomte,#40,"Apr 26, 1991",France,Paris  ,32,"1,86 m",France,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/127181-1614089018.jpg?lm=1,/montpellier-hsc/startseite/verein/,,left,4.00,m,benjamin-lecomte
player,/david-soria/profil/spieler/226012,David,Soria,#13,"Apr 4, 1993",Spain,Madrid  ,30,"1,92 m",Spain,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/226012-1696863038.jpg?lm=1,/getafe-cf/startseite/verein/,,right,8.00,m,david-soria
player,/nabil-touaizi/profil/spieler/487180,Nabil,Touaizi,#9,"Feb 1, 2001",Spain,Santomera  ,22,"1,83 m",Morocco,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/487180-1536566918.jpg?lm=1,/atletico-de-madrid-b/startseite/verein/,,right,200,k,nabil-touaizi
player,/dani-gomez/profil/spieler/422460,Dani,Gómez,#9,"Jul 30, 1998",Spain,Alcorcón  ,25,"1,78 m",Spain,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/422460-1603806732.jpg?lm=1,/levante-ud/startseite/verein/,,right,1.20,m,dani-gomez
player,/martin-braithwaite/profil/spieler/95732,Martin,Braithwaite,#22,"Jun 5, 1991",Denmark,Esbjerg  ,32,"1,77 m",Denmark,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/95732-1583334177.jpg?lm=1,/rcd-espanyol-barcelona/startseite/verein/,,right,5.00,m,martin-braithwaite
player,/joselu/profil/spieler/81999,,Joselu,#14,"Mar 27, 1990",Germany,Stuttgart  ,33,"1,91 m",Spain,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/81999-1686816784.jpg?lm=1,/real-madrid/startseite/verein/,Spain,right,6.00,m,joselu
player,/aleix-vidal/profil/spieler/88490,Aleix,Vidal,,"Aug 21, 1989",Spain,Valls  ,34,"1,77 m",Spain,Attack - Right Winger,https://img.a.transfermarkt.technology/portrait/header/88490-1454080555.jpg?lm=1,/without-club/startseite/verein/,,right,1.00,m,aleix-vidal
player,/kenneth-soler/profil/spieler/628499,Kenneth,Soler,#11,"Feb 16, 2001",Spain,Tarragona  ,22,"1,75 m",Spain,Attack - Left Winger,https://img.a.transfermarkt.technology/portrait/header/628499-1602100888.jpg?lm=1,/rcd-espanyol-b/startseite/verein/,,left,100,k,kenneth-soler
player,/luca-koleosho/profil/spieler/745461,Luca,Koleosho,#30,"Sep 15, 2004",United States,"Norwalk, Connecticut  ",19,"1,75 m",Italy,Attack - Left Winger,https://img.a.transfermarkt.technology/portrait/header/745461-1687962290.jpg?lm=1,/burnley-fc/startseite/verein/,Italy U21,right,6.00,m,luca-koleosho
player,/javi-puado/profil/spieler/408471,Javi,Puado,#7,"May 25, 1998",Spain,Barcelona  ,25,"1,77 m",Spain,Attack - Left Winger,https://img.a.transfermarkt.technology/portrait/header/408471-1698158226.jpg?lm=1,/rcd-espanyol-barcelona/startseite/verein/,,right,8.00,m,javi-puado
player,/denis-suarez/profil/spieler/165007,Denis,Suárez,#22,"Jan 6, 1994",Spain,Salceda de Caselas  ,29,"1,76 m",Spain,midfield - Attacking Midfield,https://img.a.transfermarkt.technology/portrait/header/165007-1687272769.jpg?lm=1,/villarreal-cf/startseite/verein/,,right,2.50,m,denis-suarez
player,/nico-melamed/profil/spieler/570421,Nico,Melamed,#21,"Apr 11, 2001",Spain,Castelldefels  ,22,"1,73 m",Spain,midfield - Attacking Midfield,https://img.a.transfermarkt.technology/portrait/header/570421-1612793763.jpg?lm=1,/rcd-espanyol-barcelona/startseite/verein/,,right,6.00,m,nico-melamed
player,/dani-villahermosa/profil/spieler/628496,Dani,Villahermosa,#19,"Jan 2, 2001",Spain,Barcelona  ,22,"1,72 m",Spain,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/628496-1698154833.jpg?lm=1,/cd-castellon/startseite/verein/,,right,250,k,dani-villahermosa
player,/roger-martinez/profil/spieler/646746,Roger,Martínez,#6,"Apr 5, 2004",Spain,Badalona  ,19,"1,77 m",Spain,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,/rcd-espanyol-b/startseite/verein/,,right,400,k,roger-martinez
player,/jaime-mata/profil/spieler/227961,Jaime,Mata,#7,"Oct 24, 1988",Spain,Madrid  ,35,"1,86 m",Spain,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/227961-1530601381.jpg?lm=1,/getafe-cf/startseite/verein/,,right,1.20,m,jaime-mata
player,/juanmi-latasa/profil/spieler/623521,Juanmi,Latasa,#14,"Mar 23, 2001",Spain,Madrid  ,22,"1,92 m",Spain,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/623521-1696862713.jpg?lm=1,/getafe-cf/startseite/verein/,,left,3.00,m,juanmi-latasa
player,/agustin-marchesin/profil/spieler/54534,Agustín,Marchesín,#1,"Mar 16, 1988",Argentina,San Cayetano  ,35,"1,88 m",Argentina,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/54534-1606395064.png?lm=1,/celta-de-vigo/startseite/verein/,,right,1.50,m,agustin-marchesin
player,/fran-lopez/profil/spieler/715630,Fran,López,#22,"Jan 24, 2002",Spain,A Coruña  ,21,,Spain,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,/sd-compostela/startseite/verein/,,,25,k,fran-lopez
player,/pablo-duran/profil/spieler/905997,Pablo,Durán,#9,"May 25, 2001",Spain,Tomiño  ,22,"1,76 m",Spain,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,/rc-celta-fortuna/startseite/verein/,,right,250,k,pablo-duran
player,/goncalo-paciencia/profil/spieler/181547,Gonçalo,Paciência,#9,"Aug 1, 1994",Portugal,Porto  ,29,"1,84 m",Portugal,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/181547-1533115440.jpg?lm=1,/vfl-bochum/startseite/verein/,,right,2.00,m,goncalo-paciencia
player,/haris-seferovic/profil/spieler/109256,Haris,Seferovic,#8,"Feb 22, 1992",Switzerland,Sursee  ,31,"1,89 m",Switzerland,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/109256-1671105391.png?lm=1,/al-wasl-sc/startseite/verein/,,left,4.00,m,haris-seferovic
player,/iago-aspas/profil/spieler/72047,Iago,Aspas,#10,"Aug 1, 1987",Spain,Moaña  ,36,"1,76 m",Spain,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/72047-1653042948.jpg?lm=1,/celta-de-vigo/startseite/verein/,,left,5.00,m,iago-aspas
player,/jorgen-strand-larsen/profil/spieler/429983,Jørgen Strand,Larsen,#18,"Feb 6, 2000",Norway,Halden  ,23,"1,93 m",Norway,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/429983-1680524510.jpeg?lm=1,/celta-de-vigo/startseite/verein/,Norway,right,12.00,m,jorgen-strand-larsen
player,/miguel-rodriguez/profil/spieler/634427,Miguel,Rodríguez,#29,"Apr 29, 2003",Spain,Redondela  ,20,"1,79 m",Spain,Attack - Right Winger,https://img.a.transfermarkt.technology/portrait/header/634427-1696862366.jpg?lm=1,/celta-de-vigo/startseite/verein/,,left,1.00,m,miguel-rodriguez
player,/augusto-solari/profil/spieler/282694,Augusto,Solari,#22,"Jan 3, 1992",Argentina,Rosario  ,31,"1,76 m",Argentina,Attack - Right Winger,https://img.a.transfermarkt.technology/portrait/header/282694-1519830228.jpg?lm=1,/atlas-guadalajara/startseite/verein/,,right,1.50,m,augusto-solari
player,/carles-perez/profil/spieler/282810,Carles,Pérez,#7,"Feb 16, 1998",Spain,Granollers  ,25,"1,73 m",Spain,Attack - Right Winger,https://img.a.transfermarkt.technology/portrait/header/282810-1698852701.jpg?lm=1,/celta-de-vigo/startseite/verein/,,left,5.00,m,carles-perez
